package_weight,packaging_type,handling_quality,distance,route_type,weather_condition,num_transfers,is_damaged
1.3281791997132304,cardboard,8,720.2156064721628,highway,clear,2,0
5.102250404777678,cardboard,6,686.882829643349,urban,rain,1,1
2.6900803068240746,cardboard,10,356.39207046763426,highway,snow,1,0
5.701357735372243,bubble_wrap,7,1166.1046608381534,highway,clear,0,0
0.5,wooden_crate,6,1195.4142817518211,rural,snow,1,0
5.992640696643371,bubble_wrap,5,371.0759444107747,rural,rain,0,1
7.500586884826774,wooden_crate,5,468.2317085922637,highway,clear,2,1
0.5,bubble_wrap,3,2830.659271579085,urban,rain,6,1
6.1221697095427166,cardboard,7,177.49549187752967,mixed,rain,1,1
8.683006977419875,cardboard,10,196.23785019668733,highway,clear,7,1
1.3710769439263837,plastic_container,5,100.91974074094392,highway,snow,1,0
10.01771716051311,wooden_crate,7,1131.0428832205164,rural,rain,2,0
6.257057028098135,plastic_container,2,682.2437149295442,highway,clear,1,0
2.8849644327247734,cardboard,9,55.8250428393293,mixed,storm,4,0
4.832692767026882,fragile_box,8,2002.2707008885488,rural,clear,3,0
6.674980737565168,cardboard,5,656.4507803337492,urban,storm,2,1
5.228016174237235,cardboard,2,950.3033937112638,urban,clear,1,0
6.616267977339108,fragile_box,6,24.674324362381974,urban,rain,3,1
2.2379792207619014,cardboard,8,351.55928394898916,highway,clear,3,0
5.508082472108234,wooden_crate,7,599.6556542115742,mixed,rain,2,0
0.7588565092850592,cardboard,8,391.4775060716137,rural,clear,2,0
4.666321815953899,bubble_wrap,4,549.2773437124628,highway,clear,3,0
2.288277075605631,plastic_container,3,851.5284364519973,urban,clear,4,1
2.7934101722307005,cardboard,7,234.47174606301905,highway,snow,3,0
8.708279525631312,wooden_crate,2,944.1418223552564,highway,clear,3,0
8.273930361782806,cardboard,5,88.91549013017557,rural,rain,4,1
6.827414362721531,bubble_wrap,7,157.9626280343556,rural,snow,3,1
1.7230617059822633,cardboard,1,22.156551054331235,urban,storm,2,1
4.050774650915594,cardboard,4,226.61401396340239,highway,clear,2,1
8.63929309993755,cardboard,2,238.944958069869,rural,snow,3,1
5.425150740919714,cardboard,6,818.0721810605221,highway,clear,2,1
11.957988619945082,plastic_container,1,529.4035706980193,rural,rain,1,0
6.179953518183115,cardboard,7,286.99149015813674,urban,rain,2,0
5.576147349470094,cardboard,3,527.9401888182518,rural,clear,1,1
4.072650607392496,bubble_wrap,1,27.11371871315857,mixed,clear,0,1
5.400622714346847,cardboard,8,99.39106752455567,mixed,clear,1,1
4.542590490858368,wooden_crate,7,493.01853541485656,mixed,clear,1,1
7.124326030065771,fragile_box,2,512.7275967196819,mixed,storm,2,1
7.870106950383752,bubble_wrap,7,743.9081461393381,rural,clear,5,1
2.6420316184761514,plastic_container,3,257.9188809971551,mixed,storm,1,0
1.0063011393266659,bubble_wrap,9,641.0646537801905,mixed,clear,2,0
0.5,cardboard,8,575.9754142991984,rural,storm,1,0
6.523973980737631,wooden_crate,5,1653.763068041038,highway,rain,4,0
1.6899001814783792,bubble_wrap,7,121.1187342481031,highway,snow,0,0
0.5,wooden_crate,3,401.12352138129484,mixed,clear,1,0
6.165735813592892,plastic_container,1,460.35579739020113,urban,rain,3,1
12.478998552298371,bubble_wrap,1,3303.042598578968,mixed,clear,1,0
4.98178726538032,plastic_container,2,112.3124127838683,urban,clear,1,0
7.515472323354926,wooden_crate,8,370.347978750377,urban,rain,2,1
5.245488075642695,bubble_wrap,1,212.4656564013208,rural,rain,0,1
4.703331040426572,bubble_wrap,5,373.16108904572354,mixed,clear,1,1
7.757229448963306,cardboard,9,132.0665052554885,highway,rain,3,1
4.129176367434046,fragile_box,9,24.391580771406485,mixed,rain,3,1
5.802176942215709,wooden_crate,2,424.97705543011784,rural,clear,3,1
5.965093418588041,cardboard,7,204.62687487357712,urban,rain,1,0
2.9957286390708537,cardboard,1,100.4106544703831,urban,rain,3,0
7.976127048609568,bubble_wrap,3,195.7334455144423,highway,clear,0,0
4.475120729913774,cardboard,6,25.267949298792214,highway,rain,3,1
2.732764521521466,cardboard,9,1502.308150865032,urban,rain,3,1
6.60952953071121,bubble_wrap,10,435.1187202075733,highway,snow,1,1
2.304596054626888,cardboard,2,843.0749319347892,highway,clear,1,0
5.084543472107384,bubble_wrap,7,275.0589409473094,mixed,snow,4,1
4.972643010067389,cardboard,4,1168.1467845835475,urban,clear,0,0
8.257686697494734,cardboard,2,330.16405477807234,rural,clear,4,1
6.424094698639858,wooden_crate,3,426.59379465375633,highway,clear,1,1
4.924919123764568,bubble_wrap,6,338.43418127974803,mixed,snow,3,1
7.453298897600861,cardboard,10,660.7747353908006,mixed,rain,1,0
9.170622647051939,cardboard,9,418.1117940981236,urban,clear,2,1
6.673430919055587,bubble_wrap,8,158.45172667169592,mixed,clear,1,1
5.031057859530142,cardboard,10,78.6425200079115,mixed,clear,1,1
1.0644913029495213,cardboard,9,465.8600636776133,rural,clear,2,0
1.8046590107738822,cardboard,4,335.8689630227571,rural,rain,2,1
4.084325886935997,plastic_container,4,50.44951738280901,highway,rain,1,0
3.1714633935221506,wooden_crate,9,251.77397336989853,highway,storm,1,0
4.439086091043662,wooden_crate,8,361.5727543498909,highway,storm,4,1
5.169949774691322,wooden_crate,2,876.9233646617588,highway,rain,1,0
6.589078263070192,wooden_crate,8,39.576290553284686,highway,clear,2,0
4.788503665822726,bubble_wrap,1,214.23537118759774,mixed,clear,2,0
6.459504931478605,bubble_wrap,9,864.8323108380503,highway,rain,0,0
5.1934232444303605,cardboard,9,522.6645904110378,mixed,clear,2,0
0.5,bubble_wrap,8,171.21580449242254,urban,rain,0,0
2.181993818543737,wooden_crate,5,933.2472901462157,highway,storm,1,1
4.567737332835153,bubble_wrap,5,339.9117487359824,urban,snow,2,0
1.3709157714766773,cardboard,3,344.92819189847586,highway,clear,3,1
6.799786189988613,cardboard,5,1877.2391715629649,mixed,clear,0,0
9.592252497031092,bubble_wrap,4,1469.8319796163605,mixed,snow,1,0
8.65628555509195,wooden_crate,1,221.99852228976556,highway,snow,2,0
4.359671387209376,plastic_container,9,75.74826099802297,mixed,clear,0,0
9.472178410549855,cardboard,10,197.01541389035884,rural,rain,3,0
5.446002371606335,wooden_crate,4,15.478769068695533,highway,rain,1,1
3.988742086645882,bubble_wrap,3,10.49328616359221,rural,clear,3,1
3.1597920093771807,plastic_container,6,251.69511435341653,rural,clear,4,1
4.092590940535615,bubble_wrap,1,1415.2769347244334,highway,snow,3,1
3.8354695443763136,bubble_wrap,5,1025.35840274155,rural,rain,1,0
5.511248667126463,bubble_wrap,7,358.14939531797694,highway,clear,3,0
5.481721943149593,wooden_crate,2,416.4648999208902,urban,rain,1,0
5.009138060460243,fragile_box,10,10.0,highway,rain,1,0
6.31081450923905,cardboard,9,121.35509007413417,mixed,snow,1,1
8.571938824359023,cardboard,6,12.543085065862744,rural,clear,3,0
7.848662406323971,plastic_container,2,702.3096870116436,highway,storm,0,1
0.5453060946502895,bubble_wrap,8,78.70470621551443,urban,clear,2,0
0.5,bubble_wrap,8,1016.4587906651172,highway,rain,0,0
7.802959733717821,bubble_wrap,1,515.464175877289,rural,rain,3,1
0.899363904753737,cardboard,1,130.3050417067724,highway,clear,5,1
4.325703794321949,wooden_crate,1,85.82157745506073,mixed,clear,2,1
1.4896609218219217,wooden_crate,4,493.92653239418183,mixed,snow,1,0
0.5,cardboard,4,1155.495059648509,rural,rain,3,1
6.624388184614364,cardboard,8,633.563198307959,highway,clear,2,0
7.27746548090794,plastic_container,1,214.27474571647375,urban,clear,2,1
3.2704687978198415,cardboard,10,442.61845986415506,urban,clear,2,0
0.5,plastic_container,3,186.08409874052828,rural,clear,3,0
3.361266655242552,cardboard,1,3534.882333076297,rural,storm,4,1
6.175412016207639,bubble_wrap,9,690.8309307907177,urban,rain,1,1
0.5632652936776132,plastic_container,10,476.45355132029135,urban,storm,1,1
5.550079759337467,wooden_crate,9,275.1811171351786,mixed,clear,3,1
4.954070452481013,bubble_wrap,7,481.3667077323774,highway,rain,0,1
6.737874498803265,wooden_crate,8,208.98351306546297,urban,clear,3,1
5.358741105242459,cardboard,1,14.64481155763399,rural,rain,1,0
2.0807931773553334,cardboard,5,251.336574800829,highway,clear,0,0
8.589714504993474,fragile_box,2,1333.0762936090052,rural,clear,1,0
4.5244112809190895,wooden_crate,1,492.15243602387426,mixed,rain,0,0
4.9180863814702045,bubble_wrap,3,43.845278192183926,rural,clear,0,1
2.2001961227804117,cardboard,7,1081.383808232755,highway,rain,2,1
3.670153246425469,cardboard,1,156.5853145775231,highway,rain,2,0
2.345591857919297,cardboard,2,139.70452297322615,urban,rain,1,0
4.481161820229731,bubble_wrap,2,176.2638981849866,highway,storm,0,1
10.13512544042703,wooden_crate,4,430.4306569252301,mixed,clear,4,1
0.8842965712059314,bubble_wrap,3,393.3862929743994,rural,clear,1,1
0.5,plastic_container,3,338.06023522363745,highway,snow,3,1
9.413510982480826,cardboard,10,632.1036136102134,mixed,rain,1,1
4.372028968544401,cardboard,5,190.29191373272485,rural,clear,0,0
2.9927817840202504,cardboard,3,761.7781152583522,highway,snow,0,0
8.11971406218823,bubble_wrap,7,96.3809409347744,urban,clear,1,1
3.183153380789408,cardboard,5,763.055967398342,highway,clear,2,0
10.478029140640809,fragile_box,4,545.0395578588881,mixed,clear,1,0
7.033777614017807,cardboard,3,574.7554245092011,urban,clear,2,1
3.536265775562892,plastic_container,4,328.4591202338761,mixed,clear,2,0
11.47192463979651,bubble_wrap,2,549.8086958287623,urban,clear,2,1
3.182855230989985,fragile_box,1,41.58051585109568,mixed,clear,1,1
7.2262861160279215,bubble_wrap,3,953.7573012761135,highway,clear,3,1
5.897877741219476,plastic_container,2,28.574801138727278,mixed,clear,1,0
8.905223868196394,cardboard,1,80.51972392445637,mixed,rain,2,1
9.684533590180557,wooden_crate,1,429.9430402189885,urban,clear,0,1
5.0960124471973,plastic_container,2,672.4062866324161,rural,clear,5,1
2.7397463889614495,cardboard,9,39.657750097388096,rural,clear,3,0
6.379916428817349,cardboard,5,1267.6674063432051,mixed,clear,6,0
2.966853890743682,bubble_wrap,9,1817.3405190540595,urban,clear,1,1
11.040161742579869,plastic_container,8,465.6389566163617,urban,clear,1,1
5.409605993248213,bubble_wrap,6,328.1602956878869,mixed,rain,1,0
3.904035346063674,bubble_wrap,1,676.2266853798537,rural,rain,0,0
5.554040917594725,cardboard,10,199.01442709876054,urban,storm,4,0
0.9586211314109105,cardboard,5,339.8829888681106,mixed,rain,0,0
2.085157884468045,plastic_container,1,1239.3690183182273,highway,clear,2,0
8.601241723833276,cardboard,7,1557.8824527952336,rural,clear,4,1
3.0293171630858127,bubble_wrap,10,1309.1215407745824,highway,rain,3,0
1.8592670519541814,plastic_container,8,152.2093877856107,highway,clear,2,0
6.609958257581859,cardboard,8,132.28823092728618,urban,clear,1,1
8.557112463988991,wooden_crate,7,176.67203866909296,urban,clear,2,0
7.1568599319952,cardboard,2,291.0812562191156,urban,rain,2,0
7.9881430574174495,bubble_wrap,5,188.56086150506582,urban,storm,1,1
2.7296147342916175,cardboard,4,234.37244748335888,urban,storm,2,1
0.7345679997744687,wooden_crate,5,484.6308112155386,highway,clear,2,1
9.50400095586646,cardboard,10,718.847887716044,rural,clear,0,1
4.0319604834735925,bubble_wrap,9,665.0670415764386,urban,snow,0,1
4.247500950634858,bubble_wrap,4,842.1442222447774,urban,rain,5,0
8.984582425547174,cardboard,8,16.356854521150204,rural,clear,1,0
6.668690028201979,wooden_crate,8,24.455325295161593,mixed,rain,7,1
6.367663316244823,cardboard,2,778.856887072052,rural,rain,1,1
11.495007034703253,wooden_crate,6,380.79740998999324,highway,storm,4,1
3.069445308859571,cardboard,5,431.54168533342033,mixed,rain,2,1
7.783520384243712,wooden_crate,2,27.01000963863048,mixed,clear,0,1
5.1710393746912535,cardboard,10,147.39617948106843,urban,rain,4,1
5.805776836589771,bubble_wrap,4,508.54514460769775,mixed,snow,2,0
9.585405279237595,cardboard,7,980.1431110780879,urban,rain,2,0
6.523507268868871,wooden_crate,1,1244.3573286153292,urban,rain,1,1
6.614888237148898,cardboard,9,346.9932621903007,urban,storm,0,0
8.217522011929407,plastic_container,10,394.25033666314886,rural,rain,1,0
3.905141811371344,plastic_container,1,895.0293513827852,highway,clear,3,1
2.482370997982981,cardboard,5,385.6890826737776,highway,rain,2,0
1.8655724179368995,bubble_wrap,7,363.72288021422156,highway,rain,4,1
0.5,cardboard,8,1177.3816934440993,highway,clear,0,1
11.168621389820967,cardboard,2,780.163711824848,urban,clear,0,1
1.6903749028349506,wooden_crate,4,1198.846541607151,urban,rain,3,0
4.336239129242684,wooden_crate,2,123.10825759117014,highway,clear,1,0
4.169560100333238,bubble_wrap,4,371.56328677899944,mixed,rain,4,1
5.922220093427303,cardboard,6,924.0764375301211,highway,clear,3,0
7.44721163761789,cardboard,6,58.91217120499661,urban,storm,3,1
7.581420465079236,cardboard,2,791.5493142585485,highway,clear,1,0
3.2507676842931845,wooden_crate,4,101.04180310661387,highway,clear,5,0
4.498634858640766,bubble_wrap,4,825.4393069312775,highway,clear,1,0
5.847739851464899,wooden_crate,1,473.3761778727319,urban,rain,1,0
4.2539266214493585,cardboard,2,107.36204203339277,rural,clear,2,1
9.822036728059977,cardboard,3,320.61351171211544,highway,clear,0,0
6.472924854914754,cardboard,5,572.7028609917462,urban,rain,1,0
7.204633358149453,cardboard,8,502.3600580853836,highway,clear,1,1
6.988643806002238,cardboard,6,278.65053119315905,mixed,rain,0,1
8.520421572455975,plastic_container,3,1148.1351810749932,rural,rain,5,1
5.543064676111121,plastic_container,6,366.21789907669853,highway,rain,4,1
1.1095041561324601,bubble_wrap,7,352.47558570384854,urban,clear,0,0
6.199063855257925,bubble_wrap,6,32.136259561730974,mixed,rain,1,1
3.0459293186245127,cardboard,10,1276.295551798215,urban,clear,2,1
3.4141499547507292,plastic_container,6,97.47036353556682,urban,snow,3,0
6.759092056265279,cardboard,1,375.75342144372706,urban,snow,3,0
8.714849214300907,plastic_container,3,813.7184671731728,urban,clear,4,1
5.063814730208185,bubble_wrap,7,121.3245754229745,mixed,clear,4,1
5.926499037796892,cardboard,4,374.7246993127188,mixed,clear,2,1
10.106644833905714,plastic_container,4,137.6692241849121,rural,clear,1,0
5.722259538465705,cardboard,7,712.9231599883029,urban,rain,5,1
12.805049342541185,bubble_wrap,9,415.44791853205834,urban,rain,1,0
6.696528936894632,bubble_wrap,2,968.887178655334,urban,clear,6,0
0.5,cardboard,9,1124.7971337815354,mixed,rain,3,0
7.260024863313598,bubble_wrap,3,523.1050171866715,rural,storm,1,1
6.143475154648334,wooden_crate,6,646.2039538191646,urban,rain,1,0
8.869258262248238,wooden_crate,4,398.388042479881,highway,clear,2,0
7.0195440538098755,cardboard,1,242.60227650250133,urban,rain,4,1
4.584632048048679,plastic_container,9,522.2295840469336,mixed,rain,1,0
1.327105291131903,cardboard,6,1194.5544225587066,urban,snow,1,1
4.372930228141924,cardboard,8,269.51000516003586,highway,clear,4,1
2.4484386373720994,cardboard,2,188.73776801899623,highway,clear,0,0
3.258429650585832,cardboard,7,245.86860166905984,urban,rain,1,0
6.765735213261829,cardboard,6,285.81678294213646,mixed,rain,3,0
10.00971351305422,fragile_box,2,38.2035529412635,mixed,rain,2,1
6.184014589468943,cardboard,2,345.0178535439632,mixed,clear,0,1
1.412350813894447,cardboard,4,340.9199230996543,rural,rain,1,0
6.333808004660423,cardboard,4,443.90488091988897,urban,clear,2,0
8.589894459936954,wooden_crate,3,225.3515682902659,urban,clear,1,0
3.1706512870418533,plastic_container,8,474.80432516685516,urban,rain,0,0
4.597948499981247,cardboard,7,1052.754421485179,rural,clear,1,1
5.044064584187591,cardboard,2,1555.807201609356,urban,clear,3,1
2.64530506075328,cardboard,3,438.0691400931025,rural,rain,0,1
6.944841301531577,cardboard,10,21.76227676549314,highway,rain,3,1
4.637155554176656,cardboard,9,1740.7050074766366,highway,clear,3,1
6.2585973317210835,bubble_wrap,5,611.8532205246456,mixed,rain,2,1
2.3375234665936997,cardboard,2,204.70919242504044,mixed,clear,1,1
3.687625099029769,bubble_wrap,3,79.5903133086771,urban,clear,4,1
7.167144073483314,cardboard,8,77.40297103683385,highway,clear,1,0
3.881500543724699,plastic_container,4,91.80784058966648,mixed,clear,3,1
10.180891553700215,plastic_container,2,23.321808672445385,rural,storm,1,1
3.801091443156193,bubble_wrap,2,1162.1811964666313,urban,clear,3,1
5.674054177255658,cardboard,6,389.1001284932926,urban,rain,2,0
7.79777249561927,cardboard,8,601.9187612615278,urban,snow,2,0
0.7449028012009045,bubble_wrap,7,880.4459345442648,urban,storm,3,1
0.5,wooden_crate,4,784.006465073438,mixed,clear,0,0
0.5,bubble_wrap,2,1071.1081375127271,highway,snow,2,0
8.787752310281547,plastic_container,9,1709.4967363314695,highway,storm,3,1
3.3444255623226598,plastic_container,4,289.08012718119676,highway,clear,2,1
12.674597857004757,cardboard,9,1501.2321078410698,urban,clear,4,0
3.307257204027834,bubble_wrap,5,642.3925329673873,highway,clear,5,0
5.553653909591111,cardboard,7,36.64471763527165,highway,rain,3,1
9.626329857703627,cardboard,5,572.5110599490206,highway,rain,0,0
11.018278664477368,bubble_wrap,2,580.3236285231642,highway,clear,0,0
11.184510729909194,cardboard,6,1181.4891159501585,urban,rain,1,0
8.625098691779428,plastic_container,7,233.35025126621468,highway,clear,3,0
8.072187577434388,cardboard,6,439.63176456471246,rural,snow,1,0
6.7775808476035495,bubble_wrap,3,10.0,urban,clear,1,1
7.335083228499913,bubble_wrap,10,201.78987489281937,highway,rain,3,0
3.3464428510144,wooden_crate,8,32.13259986465179,urban,clear,3,0
2.5454033497330784,cardboard,3,368.93941722074123,mixed,clear,0,1
4.989876627767144,plastic_container,5,850.3591502774754,mixed,rain,2,1
4.489446132425215,bubble_wrap,9,115.61475999202287,highway,clear,2,1
3.6403158520181744,bubble_wrap,5,374.7963842626714,rural,rain,3,1
7.089162342370146,cardboard,7,114.08347154225642,urban,storm,1,1
7.865915625711532,bubble_wrap,7,64.30801376524717,highway,clear,1,0
5.265220658875542,plastic_container,5,357.69311453365873,highway,snow,1,0
9.432590243165786,bubble_wrap,2,41.228312428796734,urban,clear,1,1
1.5749326575994846,plastic_container,5,442.5833629632728,urban,clear,4,0
4.419021622160845,bubble_wrap,7,15.919492189561547,rural,clear,2,0
2.849533038191585,cardboard,7,56.424784297164294,rural,storm,2,1
0.5,cardboard,4,399.25105421375594,highway,clear,4,1
4.751957942471902,cardboard,1,447.51836947669113,urban,snow,2,1
4.634757474850149,wooden_crate,6,14.707675263902166,urban,storm,1,0
9.540349229726393,wooden_crate,3,425.92703140099104,urban,clear,1,1
6.892435053664332,cardboard,5,911.6328865602734,mixed,rain,8,1
1.9274395270123854,bubble_wrap,4,640.63607046788,rural,rain,0,1
10.562277699002564,bubble_wrap,2,70.31259218512928,mixed,clear,3,0
8.66310108657606,bubble_wrap,7,448.8260668343247,rural,clear,4,0
6.746293110405848,cardboard,5,557.7558921794596,urban,clear,4,1
4.320547703450504,cardboard,7,18.970990451174394,urban,rain,2,0
2.1216822898295606,cardboard,9,966.7110653714562,urban,rain,2,1
3.883379671786841,cardboard,4,1183.654601221792,urban,clear,2,0
8.266245859112558,cardboard,5,950.0698476870849,mixed,clear,4,1
10.653758917803827,cardboard,9,870.432811073452,urban,storm,2,1
9.629730584816567,bubble_wrap,10,683.1776332559251,highway,clear,1,0
3.5334517346411776,cardboard,4,501.7856606608673,rural,rain,2,0
1.6411477001329664,fragile_box,5,567.5764260982849,mixed,clear,2,1
5.4226587407336115,cardboard,5,820.9683965744651,urban,snow,2,1
0.5,cardboard,8,543.0926004308141,rural,storm,0,1
5.969503142554345,cardboard,4,198.5453532605757,highway,clear,1,0
4.557192241103994,cardboard,4,235.7712881378265,urban,clear,7,1
3.601890494395273,plastic_container,7,1136.7921959119979,highway,clear,1,0
0.5,cardboard,5,10.0,highway,clear,3,0
6.54080031970915,plastic_container,6,600.0245581076827,rural,clear,1,1
3.4018974810142657,plastic_container,6,1548.0808438309919,urban,rain,3,0
1.490249492869136,bubble_wrap,6,612.4759506241543,rural,clear,5,1
0.5,bubble_wrap,10,2550.7168627029528,mixed,clear,1,0
4.917455284848091,wooden_crate,5,581.6472589109209,highway,rain,1,0
10.316754790009233,cardboard,5,17.483661022672763,rural,rain,3,1
9.98377764364361,bubble_wrap,9,877.2604027310546,urban,clear,3,1
3.6287112302411844,cardboard,8,167.477632260234,highway,rain,3,0
3.1933638189146585,cardboard,4,295.34694649668575,rural,rain,1,1
6.406322768225071,bubble_wrap,7,187.05002433802457,rural,rain,2,0
2.0048436824351255,bubble_wrap,8,156.36601368393943,urban,clear,4,1
5.905375699458398,plastic_container,9,282.29405544574973,mixed,clear,3,0
7.298240835154071,cardboard,5,238.01201653402939,urban,snow,4,1
8.680799671652924,plastic_container,3,501.6582115411928,mixed,snow,4,1
4.699537770560141,cardboard,4,838.7277753100968,urban,rain,2,1
4.388978749469103,cardboard,10,176.26225103780035,highway,clear,1,0
2.3660522397303168,cardboard,6,120.22189103299606,urban,rain,2,1
2.51935893788042,bubble_wrap,10,549.6491682780911,highway,snow,2,1
4.32056332429542,cardboard,5,554.816495816221,urban,clear,1,1
6.1020965204485345,bubble_wrap,9,1156.9809788266193,rural,clear,2,0
7.740753878699748,plastic_container,3,10.0,urban,rain,9,1
2.5904631479589657,bubble_wrap,2,958.7996717526631,highway,snow,2,1
9.478065706878565,bubble_wrap,6,368.029609004072,urban,clear,3,0
4.1866291968722935,plastic_container,7,485.5082303919094,highway,rain,2,1
4.935898116954691,wooden_crate,5,47.90944689745216,rural,rain,1,0
2.75836496255653,bubble_wrap,1,283.35853751108755,rural,rain,1,0
0.5,cardboard,3,128.9337597036299,mixed,rain,1,1
7.65213618908315,plastic_container,3,146.66568659386292,highway,rain,2,0
7.2105316912773,bubble_wrap,4,350.6855670529527,urban,clear,2,1
4.15601732864536,cardboard,10,836.87076499014,urban,clear,1,0
5.200972151674616,cardboard,6,680.8612294095147,mixed,rain,4,1
6.547817653112299,plastic_container,5,447.0200114524988,rural,clear,0,0
0.5,cardboard,1,387.63239516030836,highway,rain,1,0
3.4128419679611155,fragile_box,6,278.70190590987653,urban,rain,4,1
7.382794038865481,cardboard,9,1800.6169877300497,rural,clear,2,1
1.2371317304922518,wooden_crate,1,410.7091355572281,rural,rain,2,1
5.880673796499888,cardboard,8,146.49231865792203,mixed,rain,2,0
0.9302545861297844,bubble_wrap,8,130.7413414134272,highway,clear,4,0
6.399289947300579,plastic_container,3,472.5419407742191,mixed,clear,3,1
4.89307555310755,bubble_wrap,9,369.9386377414225,highway,storm,4,1
0.5,bubble_wrap,8,10.0,mixed,clear,3,0
8.494218063371514,cardboard,3,886.170729107675,mixed,rain,1,1
2.7962252696058525,cardboard,10,608.9046345038872,rural,clear,1,1
2.569242688956857,cardboard,5,542.1022254375501,rural,clear,4,1
5.601707591692828,wooden_crate,3,35.630215423948364,highway,clear,1,0
8.445912048286147,cardboard,5,224.7522694622323,highway,rain,0,1
1.9525345430648091,cardboard,9,1369.6331521150296,highway,clear,0,1
5.185039549543915,bubble_wrap,4,992.3903002612547,highway,clear,4,0
6.2864495009917185,bubble_wrap,6,168.11618920342065,urban,rain,1,0
7.0793168217894324,wooden_crate,3,85.42908703568102,highway,clear,1,1
5.529324665831676,cardboard,3,298.0900572283214,mixed,clear,2,0
3.898916482750033,cardboard,5,219.89660019803765,urban,clear,3,0
2.517229338053841,plastic_container,8,573.2080130701197,rural,clear,3,0
5.2584316491391245,cardboard,8,1697.1328817305678,rural,rain,2,0
1.7835829640431795,plastic_container,3,225.4939498401609,urban,clear,3,0
0.5,plastic_container,8,32.12217428647733,highway,clear,0,0
6.309679412473003,wooden_crate,8,1139.5026879766694,urban,snow,1,1
7.711804523258586,cardboard,3,19.3442871068951,rural,snow,2,1
0.5,plastic_container,10,1526.3195646715976,urban,snow,2,0
1.9708078858701876,wooden_crate,10,546.1850478911963,highway,snow,2,0
6.857462783015594,bubble_wrap,2,1420.9840494218136,mixed,rain,3,1
11.172486409135097,cardboard,10,111.35912503941292,highway,rain,4,1
5.062381123026224,cardboard,2,20.775606862673023,rural,rain,1,1
2.815991176312597,cardboard,9,334.9204259417877,urban,rain,2,0
4.4513106766854795,bubble_wrap,7,299.48556233383965,rural,rain,1,0
9.124629257444553,bubble_wrap,6,201.35366208733709,mixed,clear,5,1
3.062107462626394,cardboard,7,1580.9698738492878,rural,snow,1,1
2.602423980049239,bubble_wrap,8,864.6282559267192,urban,rain,2,0
3.5517694334539027,cardboard,1,541.7367621693066,highway,snow,0,0
2.140014175223863,bubble_wrap,8,88.88095886547518,mixed,clear,2,0
5.368010947984387,plastic_container,3,662.7377651400241,urban,clear,0,1
9.874035375408681,cardboard,3,649.1645532242926,highway,clear,3,0
5.969237819348088,cardboard,6,276.75190401218,rural,rain,3,0
4.2429394936211375,cardboard,4,1293.7083473768885,highway,clear,1,1
4.124566193253368,bubble_wrap,4,91.34754261091258,highway,clear,4,1
0.5,wooden_crate,4,155.53510243788267,mixed,clear,3,1
7.649329331441477,plastic_container,10,32.65572415141838,urban,clear,1,1
4.766488408961594,cardboard,9,793.473759468683,highway,rain,1,0
4.458560259228123,fragile_box,8,486.11237057501825,rural,snow,2,1
14.579322703534583,cardboard,3,189.12464976296963,mixed,clear,3,0
5.896258725097058,bubble_wrap,1,89.45190014819836,highway,rain,4,0
2.744626849714447,cardboard,1,20.48796674076014,rural,clear,4,1
3.72092721138337,plastic_container,1,91.20812181386765,rural,clear,6,0
8.445337127590264,bubble_wrap,4,301.9134946101475,highway,rain,3,1
5.339811231613293,wooden_crate,6,141.96254870491327,urban,rain,1,1
0.6851660650479001,plastic_container,4,149.86530096333405,highway,snow,1,0
7.75768680372561,cardboard,3,1042.0315690826737,rural,clear,3,1
2.995567743383018,cardboard,8,361.94514557385963,mixed,snow,2,1
10.619893328652637,plastic_container,8,653.283340383583,highway,clear,3,0
8.240144197143945,cardboard,6,18.182091954875347,mixed,clear,1,0
3.6580343130237463,cardboard,9,227.19378311047473,rural,clear,3,0
8.843049085205338,bubble_wrap,10,326.16516652609215,urban,rain,1,0
5.20356653158221,bubble_wrap,1,103.15357564453032,rural,clear,1,1
7.558321025366658,cardboard,8,64.02552796749346,highway,clear,4,0
6.454198451883425,cardboard,6,1021.2801603483057,mixed,rain,2,0
2.4609300350273795,cardboard,1,1401.9912107401535,urban,clear,0,1
3.0693505030476143,bubble_wrap,4,41.04269103113296,rural,clear,0,0
8.089882452743485,plastic_container,5,214.63719074576068,rural,clear,3,1
3.9956740036803775,fragile_box,7,1588.4547803707806,urban,clear,0,1
3.78905461027401,bubble_wrap,8,43.412097145137565,mixed,rain,1,1
2.134632261951941,cardboard,9,515.9088378211198,rural,rain,1,0
6.270797196780383,plastic_container,6,1791.7441468689321,mixed,clear,4,0
11.187574757729434,bubble_wrap,10,1913.4658068721244,urban,clear,4,0
1.7974012572371816,cardboard,9,318.5945559432489,highway,snow,4,0
5.072658370018274,plastic_container,4,88.81575082790737,mixed,rain,1,1
9.236661666246288,wooden_crate,8,112.87617249048928,rural,rain,2,1
4.7610758262628545,wooden_crate,3,1101.8288911076588,rural,clear,2,0
6.357115388749202,wooden_crate,4,1213.411356723253,mixed,clear,0,0
1.8128194155593609,cardboard,10,468.09322769060856,highway,storm,2,1
6.284921291622946,cardboard,4,726.5941458980644,urban,rain,3,1
4.438567204986354,wooden_crate,6,673.4046327486137,highway,clear,1,0
7.957189987039589,cardboard,9,542.0908530725147,rural,clear,3,1
8.562158154694254,bubble_wrap,6,878.0329312499458,mixed,clear,0,0
12.768690926055841,wooden_crate,1,578.237170418708,mixed,clear,1,0
